,index,Dutch,Frequency,cumsum
0,2800,ras,3823,97.98032538929672
1,2801,zekerheid,3817,97.98245206283126
2,2802,resultaat,3816,97.98457817920742
3,2803,geschikt,3816,97.98670429558358
4,2804,psychiater,3816,97.98883041195973
5,2805,ontspan,3809,97.99095262822723
6,2806,zekere,3809,97.99307484449473
7,2807,instructies,3804,97.99519427497033
8,2808,scène,3803,97.99731314828755
9,2809,dagboek,3801,97.99943090728802
10,2810,daarboven,3799,98.00154755197171
11,2811,gevoelig,3799,98.00366419665542
12,2812,overkant,3799,98.00578084133913
13,2813,interessante,3798,98.00789692886445
14,2814,beesten,3797,98.01001245923139
15,2815,organisatie,3797,98.01212798959834
16,2816,bekende,3797,98.01424351996529
17,2817,penis,3796,98.01635849317385
18,2818,student,3792,98.0184712377489
19,2819,tovenaar,3791,98.02058342516557
20,2820,commando,3790,98.02269505542385
21,2821,fort,3787,98.024805014207
22,2822,tranen,3784,98.02691330151502
23,2823,gelegd,3784,98.02902158882303
24,2824,verstandig,3780,98.03112764749753
25,2825,verdachten,3778,98.03323259185525
26,2826,mijzelf,3777,98.03533697905462
27,2827,lacht,3775,98.03744025193721
28,2828,voorgoed,3775,98.0395435248198
29,2829,uitgeschakeld,3772,98.04164512622727
30,2830,blazen,3772,98.04374672763473
31,2831,verpesten,3772,98.04584832904219
32,2832,beet,3771,98.04794937329126
33,2833,geraken,3770,98.05004986038196
34,2834,meekomen,3770,98.05215034747266
35,2835,hartaanval,3769,98.05425027740498
36,2836,schoft,3768,98.05634965017892
37,2837,politieke,3765,98.05844735147772
38,2838,repareren,3761,98.060542824143
39,2839,bierdopje,3758,98.06263662533314
40,2840,veroorzaken,3755,98.06472875504815
41,2841,zusje,3755,98.06682088476316
42,2842,Linda,3755,98.06891301447817
43,2843,at,3753,98.0710040298764
44,2844,herkennen,3751,98.0730939309579
45,2845,koekjes,3749,98.07518271772263
46,2846,schakel,3748,98.07727094732898
47,2847,personen,3747,98.07935861977695
48,2848,staart,3745,98.08144517790817
49,2849,optie,3743,98.08353062172262
50,2850,beschermd,3740,98.08561439406193
51,2851,schutter,3738,98.08769705208448
52,2852,lelijke,3736,98.08977859579028
53,2853,oost,3732,98.09185791086256
54,2854,gok,3732,98.09393722593484
55,2855,heleboel,3730,98.09601542669036
56,2856,geopend,3726,98.09809139881236
57,2857,admiraal,3725,98.10016681377597
58,2858,stress,3724,98.10224167158123
59,2859,teams,3724,98.10431652938647
60,2860,eeuwen,3723,98.10639083003332
61,2861,resultaten,3723,98.10846513068019
62,2862,vaste,3723,98.11053943132706
63,2863,geboorte,3720,98.11261206049878
64,2864,bevestigen,3718,98.11468357535374
65,2865,drukken,3718,98.1167550902087
66,2866,Britse,3718,98.11882660506367
67,2867,feesten,3716,98.12089700560188
68,2868,gevolgen,3715,98.1229668489817
69,2869,vers,3714,98.12503613520315
70,2870,Duitsland,3712,98.12710430710784
71,2871,beloofde,3712,98.12917247901252
72,2872,degenen,3709,98.13123897944207
73,2873,helden,3707,98.13330436555486
74,2874,little,3707,98.13536975166765
75,2875,uitziet,3706,98.13743458062207
76,2876,sneeuw,3705,98.1394988524181
77,2877,jungle,3705,98.14156312421413
78,2878,geruchten,3704,98.14362683885179
79,2879,proef,3702,98.14568943917267
80,2880,baby's,3701,98.1477514823352
81,2881,middel,3699,98.14981241118095
82,2882,Vietnam,3699,98.1518733400267
83,2883,gezichten,3698,98.15393371171407
84,2884,Angela,3698,98.15599408340145
85,2885,kopie,3697,98.15805389793044
86,2886,releases,3697,98.16011371245943
87,2887,slagen,3696,98.16217296983005
88,2888,flikker,3696,98.16423222720067
89,2889,aanslag,3695,98.1662909274129
90,2890,jedi,3683,98.16834294172459
91,2891,steunen,3678,98.17039217024437
92,2892,momenten,3677,98.17244084160578
93,2893,klere,3677,98.17448951296718
94,2894,flauw,3676,98.17653762717022
95,2895,won,3675,98.17858518421487
96,2896,schild,3675,98.1806327412595
97,2897,pijnlijk,3675,98.18268029830415
98,2898,chocolade,3674,98.18472729819042
99,2899,football,3673,98.18677374091831
100,2900,namens,3672,98.18881962648781
101,2901,waarbij,3672,98.19086551205733
102,2902,scheiding,3670,98.19291028331007
103,2903,gras,3669,98.19495449740444
104,2904,trappen,3669,98.19699871149882
105,2905,steven,3662,98.19903902548452
106,2906,bijbel,3657,98.20107655367835
107,2907,uitgaan,3656,98.20311352471379
108,2908,verbranden,3655,98.20514993859084
109,2909,houding,3654,98.20718579530951
110,2910,verontschuldigen,3647,98.20921775191954
111,2911,legt,3643,98.21124747989604
112,2912,hoorden,3637,98.21327386492226
113,2913,speler,3636,98.21529969279011
114,2914,uitgang,3636,98.21732552065795
115,2915,verstaan,3633,98.21934967705066
116,2916,chip,3631,98.22137271912662
117,2917,schudden,3628,98.22339408972742
118,2918,vlag,3625,98.2254137888531
119,2919,steekt,3621,98.22743125934525
120,2920,bewusteloos,3621,98.2294487298374
121,2921,NS,3621,98.23146620032956
122,2922,bewezen,3620,98.23348311366334
123,2923,communicatie,3618,98.23549891268034
124,2924,tape,3617,98.23751415453899
125,2925,commissaris,3615,98.23952828208085
126,2926,gereden,3615,98.24154240962274
127,2927,voorzitter,3615,98.24355653716462
128,2928,soorten,3613,98.24556955038973
129,2929,technisch,3613,98.24758256361486
130,2930,families,3610,98.24959390536483
131,2931,gedroomd,3609,98.25160468995644
132,2932,pech,3603,98.25361213159775
133,2933,dubbel,3603,98.25561957323907
134,2934,sindsdien,3600,98.25762534340527
135,2935,telefoontjes,3599,98.25963055641307
136,2936,afschuwelijk,3598,98.26163521226249
137,2937,uitweg,3598,98.26363986811192
138,2938,therapie,3597,98.26564396680297
139,2939,simpele,3596,98.26764750833563
140,2940,rommel,3594,98.26964993555154
141,2941,chief,3594,98.27165236276744
142,2942,fiets,3593,98.27365423282497
143,2943,kennelijk,3593,98.27565610288251
144,2944,beschikbaar,3592,98.27765741578165
145,2945,wanhopig,3591,98.27965817152241
146,2946,jarig,3589,98.28165781294643
147,2947,bescherm,3583,98.28365411142016
148,2948,chaos,3581,98.28564929557713
149,2949,raket,3577,98.28764225110059
150,2950,ei,3576,98.28963464946567
151,2951,gewoonlijk,3575,98.29162649067237
152,2952,uitschakelen,3574,98.29361777472069
153,2953,erdoor,3573,98.29560850161063
154,2954,hof,3573,98.29759922850056
155,2955,hm,3573,98.2995899553905
156,2956,echter,3571,98.30157956796369
157,2957,onbekend,3570,98.30356862337848
158,2958,opgegroeid,3570,98.30555767879328
159,2959,vat,3569,98.3075461770497
160,2960,verbaasd,3568,98.30953411814774
161,2961,wei,3568,98.31152205924577
162,2962,nood,3567,98.31350944318544
163,2963,humor,3563,98.31549459849158
164,2964,zuurstof,3561,98.31747863948097
165,2965,vleugels,3561,98.31946268047035
166,2966,slechter,3558,98.3214450499846
167,2967,vertrouwde,3557,98.32342686234047
168,2968,betaalde,3555,98.32540756037957
169,2969,dwaas,3554,98.3273877012603
170,2970,positief,3554,98.32936784214102
171,2971,beroemde,3554,98.33134798302176
172,2972,joden,3551,98.33332645242734
173,2973,rotzak,3551,98.33530492183293
174,2974,aanpakken,3550,98.33728283408014
175,2975,maal,3549,98.33926018916897
176,2976,boy,3549,98.34123754425781
177,2977,mm,3548,98.34321434218826
178,2978,schedel,3547,98.34519058296033
179,2979,dochters,3545,98.34716570941563
180,2980,verspreiden,3542,98.34913916439581
181,2981,weglopen,3540,98.35111150505922
182,2982,vriendjes,3539,98.35308328856426
183,2983,bezwaar,3536,98.35505340059416
184,2984,kranten,3535,98.35702295546568
185,2985,aangeraakt,3533,98.35899139602043
186,2986,proeven,3531,98.36095872225843
187,2987,dwingen,3530,98.36292549133806
188,2988,Potter,3527,98.36489058894253
189,2989,geleid,3526,98.36685512938864
190,2990,fantasie,3524,98.36881855551798
191,2991,verkracht,3523,98.37078142448894
192,2992,overvallen,3522,98.37274373630153
193,2993,zing,3522,98.3747060481141
194,2994,overgeven,3522,98.3766683599267
195,2995,Charlotte,3520,98.37862955742251
196,2996,schema,3518,98.38058964060158
197,2997,boeten,3515,98.38254805230551
198,2998,dodelijk,3514,98.38450590685106
199,2999,Davis,3513,98.38646320423823
