,Unnamed: 0,Spanish,show,lemma,ChatGPT_Sentence
0,100,tiempo,tiempo,tiempo,"Nadie tiene otro tiempo para esperar.  
Nobody has any more time to wait."
1,101,verdad,verdad,verdad,"Claro, aquí tienes una oración:

""Podría estar diciendo la verdad.""

""He could be telling the truth."""
2,102,estaba,*estaba* (estar),estar,"Estaba en mi trabajo, pero no estaba seguro de qué hacer.

I was at my job, but I wasn't sure what to do."
3,103,mejor,mejor,mejor,"Claro, aquí tienes una oración:

""Te dije que este es el mejor estado.""

""I told you that this is the best state."""
4,104,están,*están* (estar),estar,"Los niños están jugando hasta que puedes verlos.

The children are playing until you can see them."
5,105,va,*va* (ir),ir,"Mañana tal vez va a llover.
Tomorrow it might rain."
6,106,hombre,hombre,hombre,"Claro, el hombre está sin sombrero.
Of course, the man is without a hat."
7,107,usted,usted,usted,"¿Usted siempre está feliz?
Are you always happy?"
8,108,mucho,mucho,mucho,"El hombre me ayuda mucho a mí.
The man helps me a lot."
9,109,hace,*hace* (hacer),hacer,"Tú has hecho muchas cosas hoy.
You have done many things today."
10,110,entonces,entonces,entonces,"Estaba fuera, entonces decidí regresar.

I was outside, so I decided to return."
11,111,siento,*siento* (sentir),sentir,"Siento mucho hasta que llegues.

I feel a lot until you arrive."
12,112,siento,*siento* (sentar),sentar,"Claro, él quiere que me siento aquí.  
Of course, he wants me to sit here."
13,113,tenemos,*tenemos* (tener),tener,"Nosotros tenemos claro el plan.
We have the plan clear."
14,114,puedes,*puedes* (poder),poder,"¿Puedes viajar a otro estado?
Can you travel to another state?"
15,115,ahí,ahí,ahí,"Ahí es donde veo el parque desde mi ventana.
There is where I see the park from my window."
16,116,ti,ti,ti,"Solo quiero hablar contigo.  
I just want to talk to you."
17,117,vida,vida,vida,"La vida es más segura por la noche.
Life is safer at night."
18,118,ver,ver,ver,"Siempre me gusta ver las estrellas fuera.
I always like to see the stars outside."
19,119,alguien,alguien,alguien,"Alguien ha cambiado mi vida.

Someone has changed my life."
20,120,sr,*sr* (señor),señor,"Señor, ¿puedo hablar con usted ahí?
Mr., can I talk to you there?"
21,121,hasta,hasta,hasta,"Hasta luego, Sr. García, espera aquí.
Until later, Mr. García, wait here."
22,122,sin,sin,sin,"Hablamos sobre el trabajo sin descanso.
We talk about work without rest."
23,123,mí,mí,mí,"Lo siento, señor, pero esto es para mí.
I'm sorry, sir, but this is for me."
24,124,solo,solo,solo,"Solo quiero otro libro entonces.  
I only want another book then."
25,125,años,*años* (año),año,"El tiempo pasa muy rápido y en pocos años todo cambia.
The time passes very quickly and in a few years everything changes."
26,126,sobre,sobre,sobre,"Les hablé sobre uno de mis libros favoritos.
I talked to them about one of my favorite books."
27,127,decir,decir,decir,"Claro, aquí tienes una oración:

""Ahí puedes ver y decir lo que piensas.""

""There you can see and say what you think."""
28,128,uno,uno,uno,"Nosotros hablamos con uno de los amigos.
We talk with one of the friends."
29,129,siempre,siempre,siempre,"Siempre siento que no tengo tiempo.
I always feel that I don't have time."
30,130,oh,oh,oh,"Oh, ¿dónde está el otro libro?
Oh, where is the other book?"
31,131,ir,ir,ir,"Voy a ir al tipo de tienda, ¿verdad?

I am going to go to that type of store, right?"
32,132,cosas,*cosas* (cosa),cosa,"Tú has comprado muchas cosas y están en la mesa.
You have bought many things and they are on the table."
33,133,cosas,*cosas* (coser),coser,"Claro, aquí tienes una oración:

""Mi abuela quiere coser cosas para ti.""

""My grandmother wants to sew things for you."""
34,134,también,también,también,"A mí también me gusta estar fuera.

I also like to be outside."
35,135,antes,antes,antes,"Necesito encontrar un lugar antes de que oscurezca.
I need to find a place before it gets dark."
36,136,has,*has* (haber),haber,"En ese momento, él ya había estado allí.

At that moment, he had already been there."
37,137,ni,ni,ni,"María no quiere ni pizza ni pasta para su cumpleaños de diez años.
María doesn't want either pizza or pasta for her ten-year-old birthday."
38,138,mis,*mis* (mi),mi,"Mis amigos siempre les ayudan.  
My friends always help them."
39,139,día,día,día,"Hoy hace calor y me siento feliz en este día.
Today it is hot and I feel happy on this day."
40,140,estar,estar,estar,"Estamos contentos porque tenemos muchas cosas.
We are happy because we have many things."
41,141,estamos,*estamos* (estar),estar,"Estamos felices después de que estaba triste.  
We are happy after I was sad."
42,142,noche,noche,noche,"Anoche estaba oscuro y han salido las estrellas.
Last night it was dark and the stars have come out."
43,143,nadie,nadie,nadie,"Nadie de nosotros vio a nuestro padre ayer.
No one from us saw our father yesterday."
44,144,otra,*otra* (otro),otro,"Claro, aquí tienes una oración:

""Espere un momento, por favor, necesito otra opinión de usted.""

""Wait a moment, please, I need another opinion from you."""
45,145,quiere,*quiere* (querer),querer,"Ella también quiere una vida feliz.
She also wants a happy life."
46,146,parece,*parece* (parecer),parecer,"Entonces, parece que el gato quiere salir fuera.

So, it seems that the cat wants to go outside."
47,147,nosotros,nosotros,nosotros,"Nosotros vamos a la tienda hasta que encontremos el tipo de pan que nos gusta.
We go to the store until we find the type of bread we like."
48,148,poco,poco,poco,"Siempre digo poco.  
I always say little."
49,149,padre,padre,padre,"Mi padre quiere saber quién ha hecho esto.
My father wants to know who has done this."
50,150,trabajo,trabajo,trabajo,"Mi hijo tiene uno trabajo.
My son has one job."
51,151,trabajo,*trabajo* (trabajar),trabajar,"Puedes saber más sobre el trabajo.

You can learn more about the job."
52,152,gente,gente,gente,"Después del hecho, la gente se fue a sus casas.
After the event, the people went to their homes."
53,153,mira,*mira* (mirar),mirar,"Mira, siento mucho, entonces vamos a hablar.

Look, I'm very sorry, so let's talk."
54,154,vas,*vas* (ir),ir,"¿Vas al parque donde siempre podemos jugar?
Are you going to the park where we can always play?"
55,155,sea,*sea* (ser),ser,"Después de la reunión, les dije que sea puntual.

After the meeting, I told them to be punctual."
56,156,les,les,les,"Después de la clase, ella les quiere dar un regalo.

After the class, she wants to give them a gift."
57,157,donde,donde,donde,"¿Dónde están tus libros, nosotros no los encontramos?
Where are your books, we can't find them?"
58,158,mismo,mismo,mismo,"Mañana voy a la misma tienda que mí.

Tomorrow I am going to the same store as me."
59,159,hecho,*hecho* (hacer),hacer,"En ese momento, todo lo que había hecho se quedó fuera.

At that moment, everything I had done was left out."
60,160,hecho,hecho,hecho,"Necesito que les muestres el hecho.

I need you to show them the fact."
61,161,ellos,ellos,ellos,"Ellos pasan por aquí, ¿usted los vio?
They pass by here, did you see them?"
62,162,dijo,*dijo* (decir),decir,"Él dijo que estar aquí mucho tiempo.

He said to be here for a long time."
63,163,pasa,*pasa* (pasar),pasar,"Mis amigos están en la casa y no pasa nada.

My friends are at the house and nothing is happening."
64,164,dinero,dinero,dinero,"Él va a ver si tiene dinero.  
He is going to see if he has money."
65,165,hijo,hijo,hijo,"El hijo ha hecho amigos con la gente del barrio.
The son has made friends with the people in the neighborhood."
66,166,tal,tal,tal,"Si tal fuera el caso, podemos hablar.

If such were the case, we can talk."
67,167,otro,otro,otro,"El hombre llegó a un acuerdo con otro.
The man reached an agreement with another."
68,168,hablar,hablar,hablar,"Mañana quiero hablar con otra persona.

Tomorrow I want to talk with another person."
69,169,seguro,seguro,seguro,"Mi padre está seguro de que las cosas mejorarán.
My father is sure that things will get better."
70,170,claro,claro,claro,"Claro, hijo, te daré dinero.  
Of course, son, I will give you money."
71,171,estas,*estas* (este),este,"Lo siento, ¿podrías decirme dónde estás?
I'm sorry, could you tell me where you are?"
72,172,lugar,lugar,lugar,"Este lugar es el mejor para ver el mundo.
This place is the best to see the world."
73,173,mundo,mundo,mundo,"En este mundo, la vida no es ni fácil ni difícil.
In this world, life is neither easy nor difficult."
74,174,amigo,amigo,amigo,"Mi amigo es un buen tipo en la vida.
My friend is a good guy in life."
75,175,espera,*espera* (esperar),esperar,"Claro, aquí tienes una oración:

""Espera un momento mientras busco la cosa para mí.""

""Wait a moment while I look for the thing for me."""
76,176,espera,espera,espera,"Siento que la espera es segura.

I feel that the wait is safe."
77,177,mierda,mierda,mierda,"El niño dijo que no quiere esa mierda.
The boy said he doesn't want that crap."
78,178,han,*han* (haber),haber,"Han llegado ni antes ni después.
They have arrived neither before nor after."
79,179,tus,*tus* (tu),tu,"Tus amigos saben que has hecho un buen trabajo.
Your friends know that you have done a good job."
80,180,sabe,*sabe* (saber),saber,"¿Vas a decirme quién sabe lo que has hecho?
Are you going to tell me who knows what you have done?"
81,181,después,después,después,"Después de la cena, jugamos otro juego, claro.  
After dinner, we play another game, of course."
82,182,momento,momento,momento,"En ese momento, estaba feliz de estar con mi familia.
In that moment, I was happy to be with my family."
83,183,desde,desde,desde,"Desde el mismo día, no he vuelto después.  
Since the same day, I haven't returned afterwards."
84,184,fuera,fuera,fuera,"Fuera de la casa, había mierda en el jardín.
Outside the house, there was poop in the garden."
85,185,fuera,*fuera* (ir),ir,"Fuera con tus amigos y les compré helado.

I went out with your friends and bought them ice cream."
86,186,fuera,*fuera* (ser),ser,"Fuera de la casa, he hecho mi tarea mañana.

Outside the house, I have done my homework for tomorrow."
87,187,cosa,cosa,cosa,"La verdad es que esa cosa brilla en la noche.
The truth is that thing shines at night."
88,188,cosa,*cosa* (coser),coser,"Veo una cosa y también quiero coser.  
I see a thing and also want to sew."
89,189,tipo,tipo,tipo,"Hay un tipo de trabajo ahí.

There is a type of job there."
90,190,mañana,mañana,mañana,"Mañana será un día bonito, ¡oh sí!
Tomorrow will be a beautiful day, oh yes!"
91,191,podemos,*podemos* (poder),poder,"Podemos ver muchas cosas en la noche.
We can see many things at night."
92,192,dije,*dije* (decir),decir,"Claro, aquí tienes una oración:

""Dije que estas flores también son bonitas.""

""I said that these flowers are also beautiful."""
93,193,gran,*gran* (grande),grande,"La cosa sabe a gran aventura.
The thing tastes like a great adventure."
94,194,necesito,*necesito* (necesitar),necesitar,"Necesito estar feliz en mi vida.
I need to be happy in my life."
95,195,estado,*estado* (estar),estar,"El Sr. García siempre ha estado feliz.

Mr. García has always been happy."
96,196,estado,estado,estado,"Mira, he estado esperando para ver la película.

Look, I have been waiting to see the movie."
97,197,podría,*podría* (poder),poder,"¿Podría tu hijo traer tus libros?
Could your son bring your books?"
98,198,acuerdo,*acuerdo* (acordar),acordar,"Ellos han llegado a un acuerdo sobre la cosa.

They have reached an agreement about the thing."
99,199,acuerdo,acuerdo,acuerdo,"Oh, usted está de acuerdo conmigo.

Oh, you agree with me."
