,Unnamed: 0,Spanish,show,lemma,ChatGPT_Sentence
0,200,papá,papá,papá,"Papá tenía dos hombres trabajando en el jardín.
Dad had two men working in the garden."
1,201,tener,tener,tener,"La mujer debe tener paciencia.
The woman must have patience."
2,202,dice,*dice* (decir),decir,"El policía dice que es cierto.
The police officer says that it is true."
3,203,mío,mío,mío,"El perro que tienes es mío desde hace tres años.
The dog you have has been mine for three years."
4,204,crees,*crees* (creer),creer,"Quizá debes hacer lo que crees correcto.
Maybe you should do what you believe is right."
5,205,buena,*buena* (bueno),bueno,"La buena relación entre ellos requiere cuidado.
The good relationship between them requires care."
6,206,buena,buena,buena,"Ellos pueden ver que tengo una buena idea.
They can see that I have a good idea."
7,207,gusta,*gusta* (gustar),gustar,"A ellos les gusta la van porque llega en diez minutos.
They like the van because it arrives in ten minutes."
8,208,nuestro,nuestro,nuestro,"Nuestro amigo, quien hizo la cena, es muy amable.
Our friend, who made dinner, is very kind."
9,209,nuevo,nuevo,nuevo,"Claro, aquí tienes una oración:

Es tarde, pero no importa porque tengo un nuevo libro.

It's late, but it doesn't matter because I have a new book."
10,210,será,*será* (ser),ser,"Oye, ese libro será mío.  
Hey, that book will be mine."
11,211,haciendo,*haciendo* (hacer),hacer,"Estoy haciendo tres tareas y es una buena idea.

I am doing three tasks and it is a good idea."
12,212,días,*días* (día),día,"Los días sin una idea están muertos.
The days without an idea are dead."
13,213,nombre,nombre,nombre,"Mi nombre debe estar en toda la lista.
My name must be on the entire list."
14,214,buen,*buen* (bueno),bueno,"Mi madre oye un buen consejo.
My mother hears good advice."
15,215,había,*había* (haber),haber,"Había unos libros que debo leer.

There were some books that I must read."
16,216,ven,*ven* (ver),ver,"Ven allí, tienen algo interesante.

Come there, they have something interesting."
17,217,ven,*ven* (venir),venir,"Ven todas las mañanas y resolveremos el problema.
Come every morning and we will solve the problem."
18,218,tres,tres,tres,"Hay que tener cuidado con los tres gatos.  
We must be careful with the three cats."
19,219,menos,menos,menos,"Hemos ido al parque menos veces este mes.

We have gone to the park fewer times this month."
20,220,debe,*debe* (deber),deber,"Ven cada día y debe estudiar.
Come every day and must study."
21,221,tenía,*tenía* (tener),tener,"Tenía demasiado trabajo y no había tiempo para descansar.
I had too much work and there was no time to rest."
22,222,mal,mal,mal,"Él dice que no le gusta porque está mal.  
He says he doesn't like it because it's bad."
23,223,conmigo,conmigo,conmigo,"Claro, aquí tienes una oración:

¿Has visto más películas conmigo?

Have you seen more movies with me?"
24,224,madre,madre,madre,"Había una buena madre en la casa.
There was a good mother in the house."
25,225,hoy,hoy,hoy,"Hoy hizo calor, pero mañana será fresco.
Today it was hot, but tomorrow it will be cool."
26,226,quien,quien,quien,"¿Quién es la chica amiga mía?
Who is the girl friend of mine?"
27,227,sido,*sido* (ser),ser,"Ella ha sido una mujer llena de amor.
She has been a woman full of love."
28,228,mamá,mamá,mamá,"Mamá, toda la comida está para usted.

Mom, all the food is for you."
29,229,tienen,*tienen* (tener),tener,"Allí tienen lo que hizo Juan.

There they have what Juan made."
30,230,luego,luego,luego,"Luego, quiero saber qué parte te gusta más.  
Later, I want to know which part you like the most."
31,231,todas,*todas* (todo),todo,"Todas las mujeres están entre los árboles.
All the women are among the trees."
32,232,allí,allí,allí,"Allí han sido menos felices.

They have been less happy there."
33,233,toda,*toda* (todo),todo,"Toda esta comida es tanto deliciosa como saludable.
All this food is both delicious and healthy."
34,234,hora,hora,hora,"No tengo idea de qué hora puede haber sido.

I have no idea what time it could have been."
35,235,mujer,mujer,mujer,"La mujer está haciendo lo que hizo ayer.
The woman is doing what she did yesterday."
36,236,visto,*visto* (ver),ver,"Hemos visto a la familia en el parque.
We have seen the family in the park."
37,237,haces,*haces* (hacer),hacer,"¿Haces algún favor mío?
Do you do any favor of mine?"
38,238,importa,*importa* (importar),importar,"No me importa de qué lado estás, alguna solución encontraremos.
It doesn't matter to me which side you're on, we'll find some solution."
39,239,contigo,contigo,contigo,"Claro, aquí tienes una oración:

""Quiero hablar contigo sobre algún asunto serio.""

""I want to talk with you about some serious matter."""
40,240,ve,*ve* (ver),ver,"¿Ustedes ven la película esta tarde?
Do you all see the movie this afternoon?"
41,241,ve,*ve* (ir),ir,"Ve con papá al parque, pero vuelve en menos de una hora.
Go with dad to the park, but come back in less than an hour."
42,242,tarde,tarde,tarde,"La chica llegó tarde y los hombres ya se habían ido.
The girl arrived late and the men had already left."
43,243,tarde,*tarde* (tardar),tardar,"La chica tarda más en llegar.

The girl takes longer to arrive."
44,244,oye,*oye* (oír),oír,"Oye, ve a saludar con un ""buenas"".

Listen, go say hello with a ""good day""."
45,245,parte,*parte* (partir),partir,"Estoy haciendo unos pasteles y tú puedes ser parte.
I am making some cakes and you can be a part."
46,246,parte,parte,parte,"Todas las personas van a la parte del parque.
All the people go to the part of the park."
47,247,haber,haber,haber,"Hay un problema serio y es mal.
There is a serious problem and it is bad."
48,248,hombres,*hombres* (hombre),hombre,"Unos hombres llegaron tarde.
Some men arrived late."
49,249,problema,problema,problema,"La chica debe resolver el problema.
The girl must solve the problem."
50,250,mas,mas,mas,"Necesito más amor allí.  
I need more love there."
51,251,saber,saber,saber,"Nuestro profesor quiere saber parte de la historia.

Our teacher wants to know part of the story."
52,252,quería,*quería* (querer),querer,"Quería saber tu nombre porque te he visto antes.

I wanted to know your name because I have seen you before."
53,253,aún,aún,aún,"Aún debo hacer una buena tarea.
I still have to do a good task."
54,254,veces,*veces* (vez),vez,"A veces le digo a la mujer que es muy amable.
Sometimes I tell the woman that she is very kind."
55,255,nuestra,*nuestra* (nuestro),nuestro,"Nuestra familia hace toda la comida juntos.
Our family makes all the food together."
56,256,hacerlo,*hacerlo* (hacer),hacer,"Voy a hacerlo más tarde.
I am going to do it later."
57,257,cada,cada,cada,"Cada día somos demasiado felices.
Each day we are too happy."
58,258,hizo,*hizo* (hacer),hacer,"Había cierto encanto en lo que hizo.

There was a certain charm in what he did."
59,259,veo,*veo* (ver),ver,"Realmente veo mal sin mis gafas.
I really see poorly without my glasses."
60,260,tanto,tanto,tanto,"Hay tanto que ver allí en el nuevo parque.
There is so much to see there in the new park."
61,261,razón,razón,razón,"Mis amigos y yo creemos que los hombres tienen razón.
My friends and I believe that the men are right."
62,262,ustedes,*ustedes* (usted),usted,"¿Ustedes creen que las manzanas son buenas?
Do you all believe that apples are good?"
63,263,idea,idea,idea,"Los hombres de la familia tienen una buena idea.
The men of the family have a good idea."
64,264,esos,*esos* (eso),eso,"Esos libros entre los estantes no importan.
Those books between the shelves do not matter."
65,265,van,*van* (ir),ir,"Ellos van al parque porque la idea les hizo felices.
They go to the park because the idea made them happy."
66,266,quizá,quizá,quizá,"Quizá cada día te quiero más, cariño.
Maybe each day I love you more, darling."
67,267,debo,*debo* (deber),deber,"Debo saber lo que digo.
I must know what I say."
68,268,alguna,*alguna* (alguno),alguno,"Alguna vez has sido más feliz?

Have you ever been happier?"
69,269,cierto,cierto,cierto,"Allá, digo que es cierto.

Over there, I say that it is true."
