,Unnamed: 0,Spanish,show,lemma,ChatGPT_Sentence
0,600,seguir,seguir,seguir,"La pequeña niña necesita seguir el control del maestro.
The little girl needs to follow the teacher's control."
1,601,pueblo,pueblo,pueblo,"Te diré si conoces el pueblo.
I will tell you if you know the town."
2,602,tenga,*tenga* (tener),tener,"Espero que tenga el último cambio.

I hope you have the last change."
3,603,caballeros,*caballeros* (caballero),caballero,"Querida, no digas nada a los caballeros.

Dear, don't say anything to the gentlemen."
4,604,idiota,idiota,idiota,"Disculpe, agente, pero ese hombre es un idiota.
Excuse me, officer, but that man is an idiot."
5,605,dio,*dio* (dar),dar,"El doctor nos dio buenas noticias en el hospital sobre nuestras pruebas.
The doctor gave us good news at the hospital about our tests."
6,606,minuto,minuto,minuto,"Lleva un minuto y ya se siente peor.
It takes a minute and he already feels worse."
7,607,bebé,bebé,bebé,"La bebé es muy querida y recibe mucha atención.
The baby is very loved and receives a lot of attention."
8,608,única,*única* (único),único,"La única cosa peor que ese coche es su precio.
The only thing worse than that car is its price."
9,609,lejos,lejos,lejos,"El pueblo está lejos del control.
The town is far from control."
10,610,nuestras,*nuestras* (nuestro),nuestro,"Nuestras conversaciones acerca de dormir son interesantes.
Our conversations about sleeping are interesting."
11,611,plan,plan,plan,"Me gustó el último plan que hicimos.  
I liked the last plan we made."
12,612,pienso,*pienso* (pensar),pensar,"Pienso que el presidente del pueblo es muy amable.
I think that the president of the town is very kind."
13,613,sentido,sentido,sentido,"Claro, aquí tienes una oración:

""Te diré el sentido que debes seguir.""

""I will tell you the direction you should follow."""
14,614,sentido,*sentido* (sentir),sentir,"En el sentido de lo que hacemos, vámonos juntos.

In the sense of what we do, let's go together."
15,615,dormir,dormir,dormir,"Queremos dormir cerca de la playa.
We want to sleep near the beach."
16,616,digas,*digas* (decir),decir,"No digas que nuestras ideas no son libres.
Do not say that our ideas are not free."
17,617,palabra,palabra,palabra,"La peor falta es no cumplir tu palabra.
The worst fault is not keeping your word."
18,618,correcto,correcto,correcto,"El resultado es correcto y es increíble.
The result is correct and it is incredible."
19,619,control,control,control,"Estoy diciendo que os falta control.

I am saying that you lack control."
20,620,vemos,*vemos* (ver),ver,"Querida amiga, te extraño mucho y espero que nos vemos pronto.
Dear friend, I miss you a lot and hope to see you soon."
21,621,entiendes,*entiendes* (entender),entender,"¿Entiendes el cambio perfecto?
Do you understand the perfect change?"
22,622,país,país,país,"Disculpe, ¿cómo está el cielo en su país?
Excuse me, how is the sky in your country?"
23,623,seis,seis,seis,"Tenemos seis controles para nuestras tareas.
We have six controls for our tasks."
24,624,último,último,último,"El último país que vemos es hermoso.
The last country we see is beautiful."
25,625,ésta,ésta,ésta,"Ésta es la razón por la que necesito un cambio, así que cállate.

This is the reason why I need a change, so be quiet."
26,626,diga,*diga* (decir),decir,"Diga lo que os pienso.

Say what I think of you."
27,627,podrías,*podrías* (poder),poder,"¿Podrías evitar la calle que odio?
Could you avoid the street that I hate?"
28,628,pequeña,pequeña,pequeña,"La pequeña fiesta sucede en un lugar especial.
The small party happens in a special place."
29,629,cállate,*cállate* (callar),callar,"Caballeros, cállate y vámonos.

Gentlemen, be quiet and let's go."
30,630,trato,trato,trato,"Odio el trato que el rey me dio.
I hate the treatment that the king gave me."
31,631,trato,*trato* (tratar),tratar,"Trato de entender cada palabra en el libro.
I try to understand each word in the book."
32,632,rey,rey,rey,"El rey tenga el peor castillo.
The king has the worst castle."
33,633,sucede,*sucede* (suceder),suceder,"En general, nada especial sucede hoy.
In general, nothing special happens today."
34,634,muchachos,*muchachos* (muchacho),muchacho,"Anoche, los muchachos no sabían qué sucede.  
Last night, the boys didn't know what was happening."
35,635,jamás,jamás,jamás,"Cállate, jamás hables así en la oficina.
Shut up, never speak like that in the office."
36,636,cama,cama,cama,"El control remoto lleva mucho tiempo debajo de la cama.
The remote control has been under the bed for a long time."
37,637,srta,*srta* (señorita),señorita,"La srta. García, además, es la reina del baile.

Miss García, moreover, is the queen of the dance."
38,638,ayudar,ayudar,ayudar,"Claro, aquí tienes una oración:

""Por favor, cállate y ayúdame a hacer la cama.""

""Please, be quiet and help me make the bed."""
39,639,acerca,acerca,acerca,"Hacemos una reunión para hablar acerca de lo que tenga que hacer.

We are having a meeting to talk about what needs to be done."
40,640,acerca,*acerca* (acercar),acercar,"Os quiero acercar para buscar ayuda.
I want to bring you closer to seek help."
41,641,di,*di* (dar),dar,"Di el sentido en un minuto.
Give the meaning in a minute."
42,642,cambio,cambio,cambio,"Odio el cambio que hizo el presidente.
I hate the change that the president made."
43,643,cambio,*cambio* (cambiar),cambiar,"Hacemos un cambio porque odio esta situación.
We make a change because I hate this situation."
44,644,falta,falta,falta,"En general, falta tiempo para nuestras tareas.
In general, there is not enough time for our tasks."
45,645,falta,*falta* (faltar),faltar,"Vámonos, falta poco tiempo para que el tren se acerca.
Let's go, there's little time left before the train approaches."
46,646,hospital,hospital,hospital,"Vemos el hospital y luego vamos a dormir.
We see the hospital and then we go to sleep."
47,647,lleva,*lleva* (llevar),llevar,"Él lleva mucha ropa en el peor día del verano.
He wears a lot of clothes on the worst day of summer."
48,648,presidente,presidente,presidente,"El presidente no tiene sentido, cállate.

The president makes no sense, be quiet."
49,649,mil,mil,mil,"El presidente dio un discurso a mil personas.
The president gave a speech to a thousand people."
50,650,gusto,gusto,gusto,"Me gusta seguir mis pasiones, pero odio la rutina.

I like to follow my passions, but I hate the routine."
51,651,gusto,*gusto* (gustar),gustar,"Me gusta el pueblo donde trabaja el agente.
I like the town where the agent works."
52,652,conoces,*conoces* (conocer),conocer,"¿Conoces a mucha gente en nuestras clases?
Do you know a lot of people in our classes?"
53,653,diciendo,*diciendo* (decir),decir,"Los muchachos me dijeron que dijera la verdad, y ahora estoy diciendo todo.
The boys told me to tell the truth, and now I am saying everything."
54,654,os,os,os,"Os he ido a buscar porque odio esperar.  
I went to look for you all because I hate waiting."
55,655,ido,*ido* (ir),ir,"He ido a la calle a comprar un libro.
I have gone to the street to buy a book."
56,656,general,general,general,"En general, el trato en la calle es amable.
In general, the treatment on the street is kind."
57,657,extraño,extraño,extraño,"Extraño el trato que recibí cuando compré mi coche.

I miss the treatment I received when I bought my car."
58,658,extraño,*extraño* (extrañar),extrañar,"Extraño a mi amigo, pero lo peor es que no sé nada acerca de él.

I miss my friend, but the worst part is that I don't know anything about him."
59,659,semanas,*semanas* (semana),semana,"Tengo dos semanas libres, ¿es correcto?
I have two free weeks, is that correct?"
60,660,coche,coche,coche,"El agente os mostró el coche.
The agent showed you the car."
61,661,peor,peor,peor,"El cambio fue para peor, no hubo ningún cambio positivo.
The change was for the worse, there was no positive change."
62,662,peor,*peor* (bien),bien,"El presidente tiene el peor coche.
The president has the worst car."
63,663,mucha,*mucha* (mucho),mucho,"Ella tiene mucha tarea y necesita ayuda para no perder tiempo.
She has a lot of homework and needs help to not waste time."
64,664,disculpe,*disculpe* (disculpar),disculpar,"Disculpe, habrá una fiesta increíble mañana.

Excuse me, there will be an incredible party tomorrow."
65,665,diré,*diré* (decir),decir,"Les diré a los muchachos acerca del plan.

I will tell the boys about the plan."
66,666,anoche,anoche,anoche,"Anoche, el agente me preguntó si podrías ayudar.

Last night, the agent asked me if you could help."
67,667,perder,perder,perder,"Extraño perder el trato con mis amigos.

I miss losing the interaction with my friends."
68,668,vámonos,*vámonos* (ir),ir,"¡Vámonos al parque y no digas nada sobre el trato!
Let's go to the park and don't say anything about the deal!"
69,669,nave,nave,nave,"Los caballeros perdieron el sentido de la dirección en la nave.
The knights lost their sense of direction in the ship."
70,670,cielo,cielo,cielo,"Pienso que el cielo se ve hermoso desde la calle.
I think the sky looks beautiful from the street."
71,671,habrá,*habrá* (haber),haber,"Mañana habrá una fiesta, así que lleva tu saco de dormir.

Tomorrow there will be a party, so bring your sleeping bag."
72,672,orden,orden,orden,"Querida, ¿podrías poner la mesa en orden?

Dear, could you set the table in order?"
73,673,segura,*segura* (seguro),seguro,"Estoy segura de que extraño tenga una solución.

I am sure that the stranger has a solution."
74,674,querida,querida,querida,"Querida, el presidente necesita dormir.
Dear, the president needs to sleep."
75,675,querida,*querida* (querido),querido,"Querida amiga, estaba diciendo que tu idea es increíble.

Dear friend, I was saying that your idea is incredible."
76,676,querida,*querida* (querer),querer,"Querida amiga, tengo un sentido especial acerca de este lugar.

Dear friend, I have a special feeling about this place."
77,677,niña,niña,niña,"La niña no es idiota, es correcto.
The girl is not an idiot, she is correct."
78,678,increíble,increíble,increíble,"Hacemos un trabajo increíble en general.
We do an incredible job in general."
79,679,además,además,además,"Además, no sé qué sucede porque no he ido allí.
Besides, I don't know what happens because I haven't gone there."
80,680,deben,*deben* (deber),deber,"Los estudiantes deben jamás olvidar esta lección especial.
The students must never forget this special lesson."
81,681,libro,libro,libro,"Necesito un minuto para irme con mi libro.
I need a minute to leave with my book."
82,682,calle,calle,calle,"¿Podrías decirme si este es el camino correcto a la calle principal?
Could you tell me if this is the correct way to the main street?"
83,683,calle,*calle* (callar),callar,"Pienso que la calle necesita un cambio.
I think the street needs a change."
84,684,café,café,café,"Os diré dónde está el café.
I will tell you where the coffee is."
85,685,piensas,*piensas* (pensar),pensar,"¿Por qué piensas que odio mi cama?
Why do you think I hate my bed?"
86,686,hacemos,*hacemos* (hacer),hacer,"Hacemos una llamada a nuestra querida amiga porque la extraño.
We make a call to our dear friend because I miss her."
87,687,especial,especial,especial,"Vámonos, tenemos un minuto para algo especial.
Let's go, we have a minute for something special."
88,688,queremos,*queremos* (querer),querer,"Queremos ver a nuestra querida amiga mañana.
We want to see our dear friend tomorrow."
89,689,irme,*irme* (ir),ir,"Necesito irme a un país especial.

I need to go to a special country."
90,690,perfecto,perfecto,perfecto,"Vámonos, caballeros, todo está perfecto.

Let's go, gentlemen, everything is perfect."
91,691,buscar,buscar,buscar,"Además, voy a buscar el hospital.  
Additionally, I am going to look for the hospital."
92,692,odio,odio,odio,"Odio perder tiempo en el hospital.
I hate losing time in the hospital."
93,693,odio,*odio* (odiar),odiar,"Odio levantarme a las seis, querida.

I hate getting up at six, dear."
94,694,piensa,*piensa* (pensar),pensar,"¿Conoces lo que piensa diciendo eso?
Do you know what he/she thinks by saying that?"
95,695,oficina,oficina,oficina,"Claro, aquí tienes una oración:

""Diga, ¿cómo puedo ayudarle en la oficina? Es un gusto atenderle.""

""Hello, how can I help you in the office? It's a pleasure to assist you."""
96,696,hablas,*hablas* (hablar),hablar,"¿Hablas con nuestras querida amigas?

Do you speak with our dear friends?"
97,697,hablas,*hablas* (habla),habla,"¿Podrías decirme de qué hablas anoche?
Could you tell me what you were talking about last night?"
98,698,libre,libre,libre,"A las seis te diré si estoy libre.
At six, I will tell you if I am free."
99,699,agente,agente,agente,"El agente nos informó acerca del evento.
The agent informed us about the event."
