,Unnamed: 0,Spanish,show,lemma,ChatGPT_Sentence
0,1600,solos,*solos* (solo),,"Nosotros somos diferentes, pero cuando estamos solos, te acuerdas de mí.

We are different, but when we are alone, you remember me."
1,1601,matarme,*matarme* (matar),,"La banda de ejercicio me ayuda a perder peso sin matarme.  
The exercise band helps me lose weight without killing myself."
2,1602,pon,*pon* (poner),,"Pon los malditos pantalones.
Put on the damn pants."
3,1603,hubiese,*hubiese* (haber),,"Si me hubiese quedado, habría encontrado mi reloj.

If I had stayed, I would have found my watch."
4,1604,bebe,*bebe* (beber),,"El bebé no se mueve porque la carga es pesada.
The baby does not move because the load is heavy."
5,1605,tanta,*tanta* (tanto),,"Hay tanta cuestión sobre el valor de un beso.  
There is so much question about the value of a kiss."
6,1606,oeste,oeste,,"El viento del oeste hace que dejen de sentir la nariz.

The west wind makes them stop feeling their nose."
7,1607,parís,*parís* (París),,"París parece una ciudad llena de historia.
Paris seems like a city full of history."
8,1608,viento,viento,,"El enorme viento arrastró los malditos papeles por la calle.
The enormous wind blew the damn papers down the street."
9,1609,jóvenes,*jóvenes* (joven),,"Los jóvenes trabajan en el laboratorio de América.
The young people work in the laboratory of America."
10,1610,hacerme,*hacerme* (hacer),,"Necesito hacerme las cuentas antes de ir al aeropuerto.
I need to do my accounts before going to the airport."
11,1611,asiento,asiento,,"En el verano, existe la posibilidad de que el asiento esté ocupado.

In the summer, there is a possibility that the seat is taken."
12,1612,estupendo,estupendo,,"Los malditos perros encontraron un hueso enorme, ¡fue estupendo!
The darn dogs found a huge bone, it was amazing!"
13,1613,caminar,caminar,,"Me gusta caminar por el área cuando tengo la posibilidad.
I like to walk around the area when I have the possibility."
14,1614,juicio,juicio,,"Definitivamente, él volverá para el juicio.
Definitely, he will return for the trial."
15,1615,creerlo,*creerlo* (creer),,"No puedo creerlo, la carga tiene mucho peso.

I can't believe it, the load is very heavy."
16,1616,carga,carga,carga,"La pareja lleva una carga pesada en la cinta.
The couple carries a heavy load on the belt."
17,1617,carga,*carga* (cargar),cargar,"Los locos no deberían haberlo hecho sin cargar la batería.

The crazy people shouldn't have done it without charging the battery."
18,1618,tranquila,*tranquila* (tranquilo),,"La niña recibió una tarjeta y un beso, y se sintió muy tranquila.
The girl received a card and a kiss, and she felt very calm."
