,Unnamed: 0,Spanish,show,lemma,Translation,SpaCy_POS,SpaCy_Tag,POS
0,1700,cuento,cuento,cuento,tale,PROPN,PROPN,Proper noun
1,1701,cuento,*cuento* (contar),contar,tale,PROPN,PROPN,Proper noun
2,1702,noticia,noticia,,news,NOUN,NOUN,Noun
3,1703,dígame,*dígame* (decir),,tell me,VERB,VERB,Verb
4,1704,decirlo,*decirlo* (decir),,say it,VERB,VERB,Verb
5,1705,tonterías,*tonterías* (tontería),,foolishness,NOUN,NOUN,Noun
6,1706,sentimientos,*sentimientos* (sentimiento),,feelings,NOUN,NOUN,Noun
7,1707,objetivo,objetivo,,aim,NOUN,NOUN,Noun
8,1708,pasada,pasada,pasada,pass,ADJ,ADJ,Adjective
9,1709,pasada,*pasada* (pasado),pasado,pass,ADJ,ADJ,Adjective
10,1710,pasada,*pasada* (pasar),pasar,pass,ADJ,ADJ,Adjective
11,1711,arreglar,arreglar,,arrange,VERB,VERB,Verb
12,1712,casado,casado,casado,married,ADJ,ADJ,Adjective
13,1713,casado,*casado* (casar),casar,married,ADJ,ADJ,Adjective
14,1714,bote,bote,bote,boat,NOUN,NOUN,Noun
15,1715,bote,*bote* (botar),botar,boat,NOUN,NOUN,Noun
16,1716,roja,*roja* (rojo),,red,ADJ,ADJ,Adjective
17,1717,leyes,*leyes* (ley),,laws,NOUN,NOUN,Noun
18,1718,millón,millón,,million,NOUN,NOUN,Noun
19,1719,árbol,árbol,,tree,NOUN,NOUN,Noun
20,1720,hable,*hable* (hablar),,I talked,VERB,VERB,Verb
21,1721,proyecto,proyecto,,project,NOUN,NOUN,Noun
22,1722,nervioso,nervioso,,highly strung,ADJ,ADJ,Adjective
23,1723,lana,lana,,wool,ADJ,ADJ,Adjective
24,1724,salido,*salido* (salir),,stepped out,ADJ,ADJ,Adjective
25,1725,pedazo,pedazo,,piece,NOUN,NOUN,Noun
26,1726,malas,*malas* (malo),malo,bad,ADJ,ADJ,Adjective
27,1727,malas,*malas* (mala),mala,bad,ADJ,ADJ,Adjective
28,1728,joder,joder,,fuck,PROPN,PROPN,Proper noun
29,1729,humana,*humana* (humano),,human,ADJ,ADJ,Adjective
30,1730,absolutamente,absolutamente,,absolutely,ADV,ADV,Adverb
31,1731,evitar,evitar,,avoid,VERB,VERB,Verb
32,1732,corriendo,*corriendo* (correr),,in a hurry,VERB,VERB,Verb
33,1733,bala,bala,,bullet,NOUN,NOUN,Noun
34,1734,vosotros,vosotros,,you,NOUN,NOUN,Noun
35,1735,despues,*despues* (después),,after,VERB,VERB,Verb
36,1736,debido,debido,debido,due,ADP,ADP,Preposition
37,1737,debido,*debido* (deber),deber,due,ADP,ADP,Preposition
38,1738,confianza,confianza,,trust,NOUN,NOUN,Noun
39,1739,especialmente,especialmente,,especially,ADV,ADV,Adverb
40,1740,intenta,*intenta* (intentar),,try,VERB,VERB,Verb
41,1741,pequeños,*pequeños* (pequeño),,little ones,ADJ,ADJ,Adjective
42,1742,paga,paga,paga,pay,VERB,VERB,Verb
43,1743,paga,*paga* (pagar),pagar,pay,VERB,VERB,Verb
44,1744,ganado,ganado,ganado,cattle,ADJ,ADJ,Adjective
45,1745,ganado,*ganado* (ganar),ganar,cattle,ADJ,ADJ,Adjective
46,1746,ama,ama,ama,love,VERB,VERB,Verb
47,1747,ama,*ama* (amar),amar,love,VERB,VERB,Verb
48,1748,limpio,limpio,limpio,clean,ADJ,ADJ,Adjective
49,1749,limpio,*limpio* (limpiar),limpiar,clean,ADJ,ADJ,Adjective
50,1750,comenzar,comenzar,,begin,VERB,VERB,Verb
51,1751,ángeles,*ángeles* (ángel),,angels,NOUN,NOUN,Noun
52,1752,robots,*robots* (robot),,robots,NOUN,NOUN,Noun
53,1753,lleve,*lleve* (llevar),,I carried,VERB,VERB,Verb
54,1754,ruido,ruido,,noise,NOUN,NOUN,Noun
55,1755,preocupe,*preocupe* (preocupar),,worry,NOUN,NOUN,Noun
56,1756,belleza,belleza,,beauty,NOUN,NOUN,Noun
57,1757,salgan,*salgan* (salir),,come out,VERB,VERB,Verb
58,1758,come,*come* (comer),,eat,VERB,VERB,Verb
59,1759,verá,*verá* (ver),,you will see,VERB,VERB,Verb
60,1760,deberían,*deberían* (deber),,they should,AUX,AUX,Auxiliary
61,1761,líder,líder,,leader,NOUN,NOUN,Noun
62,1762,preguntar,preguntar,,ask,VERB,VERB,Verb
63,1763,inocente,inocente,,innocent,ADJ,ADJ,Adjective
64,1764,lástima,lástima,,pity,NOUN,NOUN,Noun
65,1765,red,red,,grid,NOUN,NOUN,Noun
66,1766,enfermedad,enfermedad,,disease,NOUN,NOUN,Noun
67,1767,desgraciado,desgraciado,desgraciado,unfortunate,ADJ,ADJ,Adjective
68,1768,desgraciado,*desgraciado* (desgraciar),desgraciar,unfortunate,ADJ,ADJ,Adjective
69,1769,harán,*harán* (hacer),,they will,VERB,VERB,Verb
70,1770,dientes,*dientes* (diente),,teeth,NOUN,NOUN,Noun
71,1771,maté,*maté* (matar),,mate,VERB,VERB,Verb
72,1772,central,central,,central,ADJ,ADJ,Adjective
73,1773,ponte,*ponte* (poner),,put,ADJ,ADJ,Adjective
74,1774,felices,*felices* (feliz),,happy,ADJ,ADJ,Adjective
75,1775,supe,*supe* (saber),,I knew,VERB,VERB,Verb
76,1776,haberte,*haberte* (haber),,have you,VERB,VERB,Verb
77,1777,marcha,marcha,marcha,March,NOUN,NOUN,Noun
78,1778,marcha,*marcha* (marchar),marchar,March,NOUN,NOUN,Noun
79,1779,poderes,*poderes* (poder),,powers,NOUN,NOUN,Noun
80,1780,hubieras,*hubieras* (haber),,would have,ADJ,ADJ,Adjective
81,1781,justicia,justicia,,justice,NOUN,NOUN,Noun
