,Unnamed: 0,Spanish,show,lemma,Translation,SpaCy_POS,SpaCy_Tag,POS
0,300,puerta,puerta,puerta,door,NOUN,NOUN,Noun
1,301,ves,*ves* (ver),ver,you see,VERB,VERB,Verb
2,302,vaya,*vaya* (ir),ir,Oh,VERB,VERB,Verb
3,303,ah,ah,ah,oh,ADV,ADV,Adverb
4,304,suerte,suerte,suerte,luck,NOUN,NOUN,Noun
5,305,eh,eh,eh,Hey,INTJ,INTJ,Interjection
6,306,rápido,rápido,rápido,fast,ADJ,ADJ,Adjective
7,307,cuenta,*cuenta* (contar),contar,account,VERB,VERB,Verb
8,308,cuenta,cuenta,cuenta,account,VERB,VERB,Verb
9,309,quizás,quizás,quizás,maybe,ADV,ADV,Adverb
10,310,esas,*esas* (ese),ese,those,DET,DET,Determiner
11,311,pues,pues,pues,well,SCONJ,SCONJ,Conjunction
12,312,pasado,*pasado* (pasar),pasar,past,ADJ,ADJ,Adjective
13,313,pasado,pasado,pasado,past,ADJ,ADJ,Adjective
14,314,pensé,*pensé* (pensar),pensar,I thought,VERB,VERB,Verb
15,315,todavía,todavía,todavía,still,ADV,ADV,Adverb
16,316,hermano,hermano,hermano,brother,NOUN,NOUN,Noun
17,317,debes,*debes* (deber),deber,you must,AUX,AUX,Auxiliary
18,318,casi,casi,casi,almost,ADV,ADV,Adverb
19,319,forma,forma,forma,shape,NOUN,NOUN,Noun
20,320,aqui,*aqui* (aquí),aquí,here,AUX,AUX,Auxiliary
21,321,chico,chico,chico,boy,ADJ,ADJ,Adjective
22,322,ok,ok,ok,okay,ADP,ADP,Preposition
23,323,dicho,*dicho* (decir),decir,saying,VERB,VERB,Verb
24,324,dicho,dicho,dicho,saying,VERB,VERB,Verb
25,325,nueva,*nueva* (nuevo),nuevo,new,ADJ,ADJ,Adjective
26,326,nueva,nueva,nueva,new,ADJ,ADJ,Adjective
27,327,sabía,*sabía* (saber),saber,knew,VERB,VERB,Verb
28,328,muchas,*muchas* (mucho),mucho,many,DET,DET,Determiner
29,329,dentro,dentro,dentro,inside,ADV,ADV,Adverb
30,330,hice,*hice* (hacer),hacer,I did,VERB,VERB,Verb
31,331,contra,contra,contra,against,ADP,ADP,Preposition
32,332,auto,auto,auto,car,NOUN,NOUN,Noun
33,333,camino,camino,camino,path,NOUN,NOUN,Noun
34,334,camino,*camino* (caminar),caminar,path,NOUN,NOUN,Noun
35,335,ayuda,ayuda,ayuda,aid,NOUN,NOUN,Noun
36,336,ayuda,*ayuda* (ayudar),ayudar,aid,NOUN,NOUN,Noun
37,337,primera,*primera* (primero),primero,first,ADJ,ADJ,Adjective
38,338,primera,primera,primera,first,ADJ,ADJ,Adjective
