,Unnamed: 0,Spanish,show,lemma,Translation,SpaCy_POS,SpaCy_Tag,POS
0,2750,máquinas,*máquinas* (máquina),máquina,machines,NOUN,NOUN,Noun
1,2751,traeré,*traeré* (traer),traer,I'll bring,NOUN,NOUN,Noun
2,2752,revisar,revisar,revisar,review,VERB,VERB,Verb
3,2753,veinte,veinte,veinte,twenty,NUM,NUM,Numeral
4,2754,seres,*seres* (ser),ser,beings,NOUN,NOUN,Noun
5,2755,hablarle,*hablarle* (hablar),hablar,talk to him,VERB,VERB,Verb
6,2756,disco,disco,disco,disk,NOUN,NOUN,Noun
7,2757,disco,*disco* (discar),discar,disk,NOUN,NOUN,Noun
8,2758,transporte,transporte,transporte,transport,NOUN,NOUN,Noun
9,2759,transporte,*transporte* (transportar),transportar,transport,NOUN,NOUN,Noun
10,2760,mina,mina,mina,mine,VERB,VERB,Verb
11,2761,labios,*labios* (labio),labio,lips,NOUN,NOUN,Noun
12,2762,señoría,señoría,señoría,lordship,VERB,VERB,Verb
13,2763,llamamos,*llamamos* (llamar),llamar,we call,VERB,VERB,Verb
14,2764,doce,doce,doce,twelve,NUM,NUM,Numeral
15,2765,cuídate,*cuídate* (cuidar),cuidar,take care of yourself,VERB,VERB,Verb
16,2766,pasillo,pasillo,pasillo,aisle,NOUN,NOUN,Noun
17,2767,tele,tele,tele,TV,PROPN,PROPN,Proper noun
18,2768,tele,*tele* (televisión),televisión,TV,PROPN,PROPN,Proper noun
19,2769,podria,*podria* (poder),poder,could,ADJ,ADJ,Adjective
20,2770,completa,*completa* (completo),completo,complete,ADJ,ADJ,Adjective
21,2771,completa,*completa* (completar),completar,complete,ADJ,ADJ,Adjective
22,2772,rápida,*rápida* (rápido),rápido,fast,ADJ,ADJ,Adjective
23,2773,precisamente,precisamente,precisamente,precisely,ADV,ADV,Adverb
24,2774,llamaste,*llamaste* (llamar),llamar,called,VERB,VERB,Verb
25,2775,cumplir,cumplir,cumplir,achieve,VERB,VERB,Verb
26,2776,servicios,*servicios* (servicio),servicio,services,NOUN,NOUN,Noun
27,2777,señales,*señales* (señal),señal,signs,NOUN,NOUN,Noun
28,2778,acaban,*acaban* (acabar),acabar,they finished,VERB,VERB,Verb
29,2779,suéltame,*suéltame* (soltar),soltar,Let go,DET,DET,Determiner
30,2780,hablarte,*hablarte* (hablar),hablar,talk to you,NOUN,NOUN,Noun
31,2781,traté,*traté* (tratar),tratar,I tried,NOUN,NOUN,Noun
32,2782,pescado,pescado,pescado,fish,ADJ,ADJ,Adjective
33,2783,pescado,*pescado* (pescar),pescar,fish,ADJ,ADJ,Adjective
34,2784,huesos,*huesos* (hueso),hueso,bones,NOUN,NOUN,Noun
35,2785,daría,*daría* (dar),dar,would give,VERB,VERB,Verb
36,2786,compra,compra,compra,buys,NOUN,NOUN,Noun
37,2787,compra,*compra* (comprar),comprar,buys,NOUN,NOUN,Noun
38,2788,trajiste,*trajiste* (traer),traer,you brought,NOUN,NOUN,Noun
39,2789,templo,templo,templo,temple,NOUN,NOUN,Noun
40,2790,placa,placa,placa,plate,VERB,VERB,Verb
41,2791,posibilidades,*posibilidades* (posibilidad),posibilidad,odds,NOUN,NOUN,Noun
42,2792,ira,ira,ira,gonna,NOUN,NOUN,Noun
43,2793,vengas,*vengas* (venir),venir,come,VERB,VERB,Verb
44,2794,siguiendo,*siguiendo* (seguir),seguir,Following,VERB,VERB,Verb
45,2795,podrán,*podrán* (poder),poder,will be able,AUX,AUX,Auxiliary
46,2796,llamarme,*llamarme* (llamar),llamar,call me,ADJ,ADJ,Adjective
47,2797,cierta,*cierta* (cierto),cierto,true,ADJ,ADJ,Adjective
48,2798,permitir,permitir,permitir,allow,VERB,VERB,Verb
49,2799,condiciones,*condiciones* (condición),condición,conditions,NOUN,NOUN,Noun
50,2800,atrapar,atrapar,atrapar,catch,VERB,VERB,Verb
51,2801,temperatura,temperatura,temperatura,temperature,NOUN,NOUN,Noun
