,Unnamed: 0,Spanish,show,lemma,Translation,SpaCy_POS,SpaCy_Tag,POS
0,200,papá,papá,papá,dad,NOUN,NOUN,Noun
1,201,tener,tener,tener,have,VERB,VERB,Verb
2,202,dice,*dice* (decir),decir,says,VERB,VERB,Verb
3,203,mío,mío,mío,mine,DET,DET,Determiner
4,204,crees,*crees* (creer),creer,do you believe,ADJ,ADJ,Adjective
5,205,buena,*buena* (bueno),bueno,good,ADJ,ADJ,Adjective
6,206,buena,buena,buena,good,ADJ,ADJ,Adjective
7,207,gusta,*gusta* (gustar),gustar,like,VERB,VERB,Verb
8,208,nuestro,nuestro,nuestro,our,DET,DET,Determiner
9,209,nuevo,nuevo,nuevo,new,ADJ,ADJ,Adjective
10,210,será,*será* (ser),ser,be,AUX,AUX,Auxiliary
11,211,haciendo,*haciendo* (hacer),hacer,doing,VERB,VERB,Verb
12,212,días,*días* (día),día,days,NOUN,NOUN,Noun
13,213,nombre,nombre,nombre,name,NOUN,NOUN,Noun
14,214,buen,*buen* (bueno),bueno,good,ADJ,ADJ,Adjective
15,215,había,*había* (haber),haber,there was,AUX,AUX,Auxiliary
16,216,ven,*ven* (ver),ver,come,VERB,VERB,Verb
17,217,ven,*ven* (venir),venir,come,VERB,VERB,Verb
18,218,tres,tres,tres,three,NUM,NUM,Numeral
19,219,menos,menos,menos,less,ADV,ADV,Adverb
20,220,debe,*debe* (deber),deber,has to,AUX,AUX,Auxiliary
21,221,tenía,*tenía* (tener),tener,had,VERB,VERB,Verb
22,222,mal,mal,mal,evil,ADV,ADV,Adverb
23,223,conmigo,conmigo,conmigo,with me,PRON,PRON,Pronoun
24,224,madre,madre,madre,mother,NOUN,NOUN,Noun
25,225,hoy,hoy,hoy,today,ADV,ADV,Adverb
26,226,quien,quien,quien,who,PRON,PRON,Pronoun
27,227,sido,*sido* (ser),ser,been,AUX,AUX,Auxiliary
28,228,mamá,mamá,mamá,mother,PROPN,PROPN,Proper noun
29,229,tienen,*tienen* (tener),tener,have,VERB,VERB,Verb
30,230,luego,luego,luego,then,ADV,ADV,Adverb
31,231,todas,*todas* (todo),todo,all,PRON,PRON,Pronoun
32,232,allí,allí,allí,over there,ADV,ADV,Adverb
33,233,toda,*toda* (todo),todo,all,DET,DET,Determiner
34,234,hora,hora,hora,hour,NOUN,NOUN,Noun
35,235,mujer,mujer,mujer,women,NOUN,NOUN,Noun
36,236,visto,*visto* (ver),ver,seen,ADJ,ADJ,Adjective
37,237,haces,*haces* (hacer),hacer,you do,ADJ,ADJ,Adjective
38,238,importa,*importa* (importar),importar,matters,VERB,VERB,Verb
39,239,contigo,contigo,contigo,with you,PRON,PRON,Pronoun
40,240,ve,*ve* (ver),ver,go,VERB,VERB,Verb
41,241,ve,*ve* (ir),ir,go,VERB,VERB,Verb
42,242,tarde,tarde,tarde,late,ADV,ADV,Adverb
43,243,tarde,*tarde* (tardar),tardar,late,ADV,ADV,Adverb
44,244,oye,*oye* (oír),oír,hey,VERB,VERB,Verb
45,245,parte,*parte* (partir),partir,part,NOUN,NOUN,Noun
46,246,parte,parte,parte,part,NOUN,NOUN,Noun
47,247,haber,haber,haber,to have,AUX,AUX,Auxiliary
48,248,hombres,*hombres* (hombre),hombre,men,NOUN,NOUN,Noun
49,249,problema,problema,problema,problem,NOUN,NOUN,Noun
50,250,mas,mas,mas,further,ADV,ADV,Adverb
51,251,saber,saber,saber,know,VERB,VERB,Verb
52,252,quería,*quería* (querer),querer,wanted to,VERB,VERB,Verb
53,253,aún,aún,aún,still,ADV,ADV,Adverb
54,254,veces,*veces* (vez),vez,times,NOUN,NOUN,Noun
55,255,nuestra,*nuestra* (nuestro),nuestro,our,DET,DET,Determiner
56,256,hacerlo,*hacerlo* (hacer),hacer,do it,VERB,VERB,Verb
57,257,cada,cada,cada,each,DET,DET,Determiner
58,258,hizo,*hizo* (hacer),hacer,did,VERB,VERB,Verb
59,259,veo,*veo* (ver),ver,I see,VERB,VERB,Verb
60,260,tanto,tanto,tanto,so much,ADV,ADV,Adverb
61,261,razón,razón,razón,reason,NOUN,NOUN,Noun
62,262,ustedes,*ustedes* (usted),usted,you,PRON,PRON,Pronoun
63,263,idea,idea,idea,idea,NOUN,NOUN,Noun
64,264,esos,*esos* (eso),eso,those,DET,DET,Determiner
