,index,Dutch,Frequency,cumsum
0,3400,droomde,2981,99.11065098000621
1,3401,eikels,2979,99.11231075481872
2,3402,vrijgelaten,2977,99.11396941531449
3,3403,bloem,2975,99.11562696149349
4,3404,wreed,2975,99.11728450767248
5,3405,groeit,2974,99.11894149669311
6,3406,wall,2973,99.12059792855534
7,3407,gebeurtenissen,2972,99.12225380325921
8,3408,beslag,2969,99.12390800648792
9,3409,voortaan,2965,99.12555998108313
10,3410,gemerkt,2965,99.12721195567833
11,3411,achtergrond,2964,99.12886337311517
12,3412,keuzes,2964,99.13051479055198
13,3413,oproep,2963,99.13216565083043
14,3414,Willie,2963,99.13381651110888
15,3415,goedendag,2962,99.13546681422895
16,3416,bemoei,2961,99.13711656019063
17,3417,wetenschapper,2961,99.13876630615232
18,3418,kok,2961,99.140416052114
19,3419,pikken,2961,99.14206579807569
20,3420,toestel,2959,99.14371442972062
21,3421,afval,2958,99.14536250420717
22,3422,Santa,2958,99.14701057869372
23,3423,criminelen,2958,99.14865865318026
24,3424,daag,2958,99.15030672766682
25,3425,naaien,2957,99.15195424499498
26,3426,verpleegster,2956,99.15360120516478
27,3427,rots,2955,99.15524760817618
28,3428,terugbrengen,2954,99.15689345402922
29,3429,crisis,2954,99.15853929988225
30,3430,uzelf,2951,99.16018347426014
31,3431,genaaid,2950,99.16182709147965
32,3432,Veronica,2949,99.16347015154078
33,3433,herkent,2948,99.16511265444353
34,3434,jonger,2947,99.16675460018791
35,3435,um,2947,99.16839654593228
36,3436,realiseerde,2947,99.17003849167665
37,3437,journalist,2947,99.17168043742103
38,3438,risico's,2946,99.17332182600703
39,3439,voertuig,2945,99.17496265743463
40,3440,overlevenden,2945,99.17660348886226
41,3441,karakter,2945,99.17824432028986
42,3442,besmet,2944,99.1798845945591
43,3443,Diego,2944,99.18152486882833
44,3444,loon,2941,99.18316347162244
45,3445,trouwt,2937,99.18479984578302
46,3446,machtige,2937,99.1864362199436
47,3447,volhouden,2935,99.18807147978741
48,3448,online,2935,99.18970673963123
49,3449,long,2933,99.1913408851583
50,3450,identificeren,2931,99.1929739163686
51,3451,oudste,2930,99.19460639042052
52,3452,Ned,2928,99.19623775015569
53,3453,pan,2927,99.19786855273247
54,3454,augustus,2927,99.19949935530926
55,3455,starfleet,2926,99.20112960072765
56,3456,centimeter,2924,99.2027587318293
57,3457,explosieven,2924,99.20438786293094
58,3458,greep,2923,99.20601643687421
59,3459,staf,2922,99.2076444536591
60,3460,duistere,2922,99.20927247044399
61,3461,toppers,2922,99.21090048722887
62,3462,gokken,2920,99.212527389697
63,3463,gekleed,2920,99.21415429216513
64,3464,Mason,2919,99.21578063747488
65,3465,county,2918,99.21740642562624
66,3466,monica,2918,99.21903221377761
67,3467,studie,2917,99.2206574447706
68,3468,bevrijd,2915,99.22228156144683
69,3469,wii,2915,99.22390567812306
70,3470,neger,2915,99.22552979479929
71,3471,zenuwen,2912,99.22715224000038
72,3472,gereedschap,2912,99.22877468520147
73,3473,pissen,2908,99.23039490176905
74,3474,juni,2906,99.23201400401986
75,3475,mei,2905,99.2336325491123
76,3476,wonden,2904,99.23525053704635
77,3477,doodgeschoten,2903,99.23686796782202
78,3478,commentaar,2903,99.2384853985977
79,3479,periode,2903,99.24010282937338
80,3480,inpakken,2901,99.24171914583229
81,3481,temperatuur,2900,99.24333490513284
82,3482,verplicht,2898,99.24494955011662
83,3483,uitslag,2897,99.24656363794202
84,3484,frisse,2896,99.24817716860903
85,3485,langskomen,2893,99.24978902780092
86,3486,plastic,2893,99.2514008869928
87,3487,verspreid,2892,99.2530121890263
88,3488,goedkoop,2892,99.2546234910598
89,3489,tweeling,2891,99.25623423593493
90,3490,sectie,2890,99.25784442365166
91,3491,procedure,2889,99.25945405421002
92,3492,duw,2888,99.26106312761002
93,3493,actief,2883,99.2626694152181
94,3494,boze,2882,99.2642751456678
95,3495,jasje,2882,99.2658808761175
96,3496,ongelukkig,2880,99.26748549225046
97,3497,koelkast,2880,99.26909010838341
98,3498,infectie,2880,99.27069472451635
99,3499,behouden,2879,99.27229878349092
100,3500,profiel,2879,99.27390284246549
101,3501,schulden,2879,99.27550690144005
102,3502,aandelen,2878,99.27711040325624
103,3503,riep,2877,99.27871334791405
104,3504,riem,2876,99.28031573541348
105,3505,echo,2876,99.28191812291291
106,3506,huil,2876,99.28352051041234
107,3507,schreeuw,2875,99.28512234075339
108,3508,logboek,2873,99.28672305677769
109,3509,laarzen,2870,99.28832210132684
110,3510,glazen,2869,99.2899205887176
111,3511,schamen,2869,99.29151907610839
112,3512,tof,2867,99.29311644918239
113,3513,favoriet,2865,99.29471270793965
114,3514,apart,2864,99.29630840953853
115,3515,gijzelaars,2864,99.2979041111374
116,3516,gefaald,2863,99.2994992555779
117,3517,Victoria,2863,99.3010944000184
118,3518,emotioneel,2862,99.30268898730051
119,3519,kwijtgeraakt,2861,99.30428301742425
120,3520,motief,2861,99.305877047548
121,3521,militair,2860,99.30747052051335
122,3522,Curtis,2860,99.3090639934787
123,3523,voorbereiden,2858,99.3106563521273
124,3524,schuur,2858,99.3122487107759
125,3525,portemonnee,2857,99.31384051226613
126,3526,wiskunde,2857,99.31543231375635
127,3527,snoep,2857,99.31702411524655
128,3528,stevig,2856,99.3186153595784
129,3529,privacy,2853,99.3202049324351
130,3530,service,2853,99.3217945052918
131,3531,accepteer,2853,99.32338407814851
132,3532,populair,2851,99.32497253668845
133,3533,koninklijke,2848,99.32655932375324
134,3534,kindje,2846,99.3281449965013
135,3535,benieuwd,2845,99.32973011209096
136,3536,verzeker,2845,99.33131522768062
137,3537,senaat,2845,99.3329003432703
138,3538,Sid,2845,99.33448545885996
139,3539,winkelen,2844,99.33607001729123
140,3540,voorgesteld,2844,99.33765457572252
141,3541,Manhattan,2843,99.33923857699543
142,3542,internationale,2841,99.34082146395158
143,3543,juli,2840,99.34240379374936
144,3544,ervaren,2840,99.34398612354711
145,3545,weigeren,2836,99.34556622471136
146,3546,rob,2835,99.34714576871724
147,3547,hoofdstuk,2834,99.34872475556473
148,3548,toegestaan,2834,99.35030374241222
149,3549,toestaan,2833,99.35188217210133
150,3550,naderen,2833,99.35346060179045
151,3551,openbare,2831,99.35503791716279
152,3552,steelt,2831,99.35661523253515
153,3553,heerlijke,2831,99.35819254790749
154,3554,doorgeven,2829,99.35976874896309
155,3555,incident,2828,99.3613443928603
156,3556,douchen,2828,99.36292003675752
157,3557,all-in-one,2826,99.36449456633797
158,3558,bedreigd,2826,99.36606909591843
159,3559,reeds,2822,99.36764139686537
160,3560,Duke,2822,99.3692136978123
161,3561,geleefd,2820,99.37078488444249
162,3562,kleintje,2819,99.37235551391429
163,3563,noemden,2819,99.37392614338607
164,3564,oktober,2819,99.37549677285787
165,3565,geslaagd,2818,99.3770668451713
166,3566,Führer,2816,99.37863580316795
167,3567,heroïne,2814,99.38020364684786
168,3568,verloofd,2814,99.38177149052775
169,3569,opzet,2811,99.38333766273252
170,3570,misdaden,2808,99.38490216346214
171,3571,delta,2807,99.38646610703339
172,3572,star,2806,99.38802949344625
173,3573,vervloekt,2804,99.38959176554236
174,3574,achteraan,2804,99.39115403763846
175,3575,verbergt,2804,99.39271630973457
176,3576,gestoorde,2803,99.3942780246723
177,3577,passagiers,2803,99.39583973961003
178,3578,heelal,2801,99.39740034023099
179,3579,bloedt,2798,99.39895926937682
180,3580,gestraft,2797,99.40051764136427
181,3581,Virginia,2796,99.40207545619334
182,3582,versieren,2795,99.40363271386403
183,3583,verwoest,2795,99.40518997153472
184,3584,zowat,2793,99.40674611488865
185,3585,gesprekken,2791,99.40830114392583
186,3586,schei,2790,99.40985561580462
187,3587,porno,2789,99.41140953052503
188,3588,bevat,2788,99.41296288808707
189,3589,daarnet,2786,99.41451513133234
190,3590,pijp,2786,99.41606737457762
191,3591,begaan,2783,99.41761794634775
192,3592,verbind,2782,99.41916796095951
193,3593,uiterlijk,2782,99.42071797557126
194,3594,ontvoering,2779,99.42226631870788
195,3595,aangeven,2778,99.42381410468613
196,3596,schoen,2778,99.42536189066436
197,3597,verstop,2775,99.42690800516746
198,3598,Island,2773,99.4284530053538
199,3599,klimmen,2767,99.42999466258988
